Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
P$_p$,-23.0976776318875,0.0,0.0
P$_p$,-23.0926776318875,0.0,0.0
P$_p$,-23.087677631887498,0.0,0.0
P$_p$,-23.0826776318875,0.0,0.0
P$_p$,-23.0776776318875,0.0,0.0
P$_p$,-23.0726776318875,0.0,0.0
P$_p$,-23.0676776318875,0.0,0.0
P$_p$,-23.0626776318875,0.0,0.0
P$_p$,-23.0576776318875,0.0,0.0
P$_p$,-23.052677631887498,0.0,0.0
P$_p$,-23.0476776318875,0.0,0.0
P$_p$,-23.0426776318875,0.0,0.0
P$_p$,-23.0376776318875,0.0,0.0
P$_p$,-23.0326776318875,0.0,0.0
P$_p$,-23.0276776318875,0.0,0.0
P$_p$,-23.0226776318875,0.0,0.0
P$_p$,-23.0176776318875,0.0,0.0
P$_p$,-23.0126776318875,0.0,0.0
P$_p$,-23.0076776318875,0.0,0.0
P$_p$,-23.0026776318875,0.0,0.0
P$_p$,-22.9976776318875,0.0,0.0
P$_p$,-22.9926776318875,0.0,0.0
P$_p$,-22.9876776318875,0.0,0.0
P$_p$,-22.9826776318875,0.0,0.0
P$_p$,-22.9776776318875,0.0,0.0
P$_p$,-22.9726776318875,0.0,0.0
P$_p$,-22.9676776318875,0.0,0.0
P$_p$,-22.962677631887498,0.0,0.0
P$_p$,-22.9576776318875,0.0,0.0
P$_p$,-22.9526776318875,0.0,0.0
P$_p$,-22.9476776318875,0.0,0.0
P$_p$,-22.9426776318875,0.0,0.0
P$_p$,-22.9376776318875,0.0,0.0
P$_p$,-22.9326776318875,0.0,0.0
P$_p$,-22.927677631887498,0.0,0.0
P$_p$,-22.9226776318875,0.0,0.0
P$_p$,-22.9176776318875,0.0,0.0
P$_p$,-22.9126776318875,0.0,0.0
P$_p$,-22.9076776318875,0.0,0.0
P$_p$,-22.9026776318875,0.0,0.0
P$_p$,-22.8976776318875,0.0,0.0
P$_p$,-22.8926776318875,0.0,0.0
P$_p$,-22.8876776318875,0.0,0.0
P$_p$,-22.8826776318875,0.0,0.0
P$_p$,-22.8776776318875,0.0,0.0
P$_p$,-22.8726776318875,0.0,0.0
P$_p$,-22.8676776318875,0.0,0.0
P$_p$,-22.8626776318875,0.0,0.0
P$_p$,-22.8576776318875,0.0,0.0
P$_p$,-22.8526776318875,0.0,0.0
P$_p$,-22.8476776318875,0.0,0.0
P$_p$,-22.8426776318875,0.0,0.0
P$_p$,-22.837677631887498,0.0,0.0
P$_p$,-22.8326776318875,0.0,0.0
P$_p$,-22.8276776318875,0.0,0.0
P$_p$,-22.8226776318875,0.0,0.0
P$_p$,-22.8176776318875,0.0,0.0
P$_p$,-22.8126776318875,0.0,0.0
P$_p$,-22.8076776318875,0.0,0.0
P$_p$,-22.802677631887498,0.0,0.0
P$_p$,-22.7976776318875,0.0,0.0
P$_p$,-22.7926776318875,0.0,0.0
P$_p$,-22.7876776318875,0.0,0.0
P$_p$,-22.7826776318875,0.0,0.0
P$_p$,-22.7776776318875,0.0,0.0
P$_p$,-22.7726776318875,0.0,0.0
P$_p$,-22.7676776318875,0.0,0.0
P$_p$,-22.7626776318875,0.0,0.0
P$_p$,-22.7576776318875,0.0,0.0
P$_p$,-22.7526776318875,0.0,0.0
P$_p$,-22.7476776318875,0.0,0.0
P$_p$,-22.7426776318875,0.0,0.0
P$_p$,-22.7376776318875,0.0,0.0
P$_p$,-22.7326776318875,0.0,0.0
P$_p$,-22.7276776318875,0.0,0.0
P$_p$,-22.7226776318875,0.0,0.0
P$_p$,-22.7176776318875,0.0,0.0
P$_p$,-22.712677631887498,0.0,0.0
P$_p$,-22.7076776318875,0.0,0.0
P$_p$,-22.7026776318875,0.0,0.0
P$_p$,-22.6975776318875,0.0,0.0
P$_p$,-22.6925776318875,0.0,0.0
P$_p$,-22.6875776318875,0.0,0.0
P$_p$,-22.6825776318875,0.0,0.0
P$_p$,-22.677577631887498,0.0,0.0
P$_p$,-22.6725776318875,0.0,0.0
P$_p$,-22.6675776318875,0.0,0.0
P$_p$,-22.6625776318875,0.0,0.0
P$_p$,-22.6575776318875,0.0,0.0
P$_p$,-22.6525776318875,0.0,0.0
P$_p$,-22.6475776318875,0.0,0.0
P$_p$,-22.642577631887498,0.0,0.0
P$_p$,-22.6375776318875,0.0,0.0
P$_p$,-22.6325776318875,0.0,0.0
P$_p$,-22.6275776318875,0.0,0.0
P$_p$,-22.6225776318875,0.0,0.0
P$_p$,-22.6175776318875,0.0,0.0
P$_p$,-22.6125776318875,0.0,0.0
P$_p$,-22.607577631887498,0.0,0.0
P$_p$,-22.6025776318875,0.0,0.0
P$_p$,-22.5975776318875,0.0,0.0
P$_p$,-22.5925776318875,0.0,0.0
P$_p$,-22.5875776318875,0.0,0.0
P$_p$,-22.5825776318875,0.0,0.0
P$_p$,-22.5775776318875,0.0,0.0
